price,m2_real,room_num,bath_num,loc_city,loc_district,house_type,balcony,garage,swimming_pool,terrace,storage_room,lift,garden,price_m2,is_needs_renovating,is_new_development
130000,124,4,3,Gerena,"Calle Zambra, 35", Chalet pareado,1,1,0,1,1,0,0,1048.3870967741937,0,0
130000,120,4,3,Gerena,"Avenida de Las Lumbreras, 87", Casa de pueblo,0,0,0,0,0,0,0,1083.3333333333333,0,0
130000,56,1,1,Mairena del Aljarafe,Distrito Ciudad Expo,Piso,0,1,0,0,0,1,0,2321.4285714285716,0,0
130000,150,4,2,Dos Hermanas,Distrito El Arenal - La Pólvora, Casa o chalet independiente,1,0,0,0,1,0,0,866.6666666666666,1,0
130000,275,4,2,Cazalla de la Sierra,"Calle Cantillo, 4", Casa de pueblo,1,0,0,0,1,0,0,472.72727272727275,1,0
130000,335,3,1,Gerena,"Calle Fuente Santa, 1", Casa de pueblo,0,1,0,0,0,0,0,388.05970149253733,0,0
130000,240,4,2,Sanlúcar la Mayor,"Calle huelva, 222", Casa o chalet independiente,0,1,0,1,1,0,0,541.6666666666666,0,0
130000,70,2,1,Sanlúcar la Mayor,"Avenida España, 5",Ático,1,1,1,1,1,1,1,1857.142857142857,0,0
130000,90,3,2,Dos Hermanas,Distrito Vista Azul - Consolación,Piso,0,0,0,0,0,0,0,1444.4444444444443,0,0
130000,110,4,2,Sevilla,Distrito Bellavista - Jardines de Hércules,Piso,0,0,0,0,0,1,0,1181.8181818181818,0,0
130000,130,4,3,El Real de la Jara,"Calle la Paz, 49", Chalet adosado,0,1,0,1,1,0,0,1000.0,0,0
130000,110,3,2,Dos Hermanas,Distrito Centro - Doña Mercedes,Dúplex,0,1,0,1,0,0,0,1181.8181818181818,0,0
130000,300,4,1,La Puebla de los Infantes,"Calle Canovas del Castillo, 44", Casa de pueblo,0,0,0,0,0,0,0,433.3333333333333,0,0
130000,305,4,3,Huévar,"Calle María Zambrano, 60", Chalet pareado,0,1,0,1,0,0,0,426.2295081967213,0,0
130000,120,3,2,Dos Hermanas,Distrito Centro - Doña Mercedes, Chalet adosado,0,1,0,0,0,0,0,1083.3333333333333,0,0
130000,160,4,1,Pilas,"Calle Almería, 9", Casa o chalet independiente,0,0,0,0,0,0,0,812.5,0,0
130000,185,3,2,Gerena,"Calle Barriohondillos, 1",Ático,0,1,0,1,0,0,0,702.7027027027027,0,0
130000,140,3,2,Guillena,"Calle San Francisco de Asís, 6", Casa o chalet independiente,0,1,0,1,1,0,1,928.5714285714286,0,0
130000,160,4,3,Constantina,"Calle Pozuelo, 16", Casa o chalet independiente,0,0,0,0,0,0,0,812.5,0,0
130000,120,4,2,Dos Hermanas,Distrito Vista Azul - Consolación,Piso,1,1,1,0,1,1,1,1083.3333333333333,0,0
130000,90,2,1,Dos Hermanas,Distrito Centro - Doña Mercedes,Dúplex,0,0,0,1,0,1,0,1444.4444444444443,0,0
130000,125,3,2,Dos Hermanas,Distrito Centro - Doña Mercedes, Chalet pareado,1,1,0,1,1,0,0,1040.0,0,0
130000,130,3,1,Dos Hermanas,Distrito Centro - Doña Mercedes, Casa o chalet independiente,0,1,0,1,1,0,0,1000.0,0,0
130000,140,3,2,Albaida del Aljarafe,Urb. Albaida, Chalet adosado,0,1,0,1,0,0,0,928.5714285714286,0,0
130000,220,5,2,Guillena,"Calle Isabel Allende, 4", Chalet adosado,0,1,0,1,0,0,0,590.9090909090909,0,0
130000,120,2,1,Dos Hermanas,Distrito Centro - Doña Mercedes, Chalet adosado,0,0,0,1,1,0,1,1083.3333333333333,0,0
130000,130,4,2,Castilblanco de los Arroyos,"Calle Doctor Fleming, 1", Casa o chalet independiente,0,1,0,1,0,0,0,1000.0,0,0
130000,117,3,1,Dos Hermanas,Distrito Centro - Doña Mercedes,Piso,0,0,0,1,0,1,0,1111.111111111111,0,0
130000,137,3,2,Dos Hermanas,Distrito Vista Azul - Consolación,Dúplex,0,0,0,1,1,0,0,948.9051094890511,0,0
130000,120,2,1,Dos Hermanas,Distrito Centro - Doña Mercedes, Casa o chalet independiente,0,1,0,0,1,0,0,1083.3333333333333,0,0
130000,120,4,2,Dos Hermanas,Distrito Centro - Doña Mercedes,Piso,0,0,0,1,0,1,0,1083.3333333333333,0,0
130000,118,4,2,Dos Hermanas,Distrito Centro - Doña Mercedes,Piso,0,0,0,0,0,0,0,1101.6949152542372,0,0
130000,180,3,2,Dos Hermanas,Distrito Centro - Doña Mercedes, Chalet pareado,0,1,0,0,0,0,0,722.2222222222222,0,0
129900,118,4,2,Sevilla,Distrito Bellavista - Jardines de Hércules,Piso,1,0,0,1,0,1,0,1100.8474576271187,0,0
129900,94,3,1,Sevilla,Distrito Bellavista - Jardines de Hércules,Piso,0,0,0,0,0,1,0,1381.9148936170213,0,0
129900,110,4,1,Dos Hermanas,Distrito Centro - Doña Mercedes, Casa o chalet,0,0,0,0,0,0,0,1180.909090909091,0,0
129900,104,3,2,Sanlúcar la Mayor,guadiamar, Chalet adosado,1,1,1,1,1,0,1,1249.0384615384614,0,0
129800,95,1,1,Dos Hermanas,Distrito Arco norte - Avda España,Piso,0,0,0,0,0,1,0,1366.3157894736842,0,0
129500,140,4,2,Sevilla,Distrito Bellavista - Jardines de Hércules,Piso,0,0,0,1,0,1,0,925.0,0,0
129500,163,3,2,Albaida del Aljarafe,Sanlucar la Mayor, Casa o chalet independiente,0,1,0,0,1,0,0,794.4785276073619,0,0
129000,211,3,2,Albaida del Aljarafe,"Laelia, 14", Chalet pareado,0,0,1,0,1,0,1,611.3744075829384,0,0
129000,309,3,1,Carrion de los Céspedes,hazas de arriba, Chalet adosado,0,1,0,0,1,0,0,417.4757281553398,0,0
129000,140,4,2,La Puebla de los Infantes,"Calle de Antonio Machado, 18", Casa o chalet independiente,1,0,1,1,1,0,0,921.4285714285714,0,0
129000,231,4,1,Sanlúcar la Mayor,Desconocido, Chalet adosado,0,1,0,1,1,0,0,558.4415584415584,0,0
129000,90,3,2,Olivares,"Calle juan ramón jiménez, 3", Chalet pareado,0,1,0,1,0,0,0,1433.3333333333333,0,0
129000,90,3,2,Dos Hermanas,Distrito Arco norte - Avda España,Piso,1,1,0,0,1,1,0,1433.3333333333333,0,0
129000,680,3,2,Castilblanco de los Arroyos,Urb. La Colina, Casa o chalet independiente,0,0,1,1,1,0,1,189.7058823529412,0,0
129000,214,6,2,Sevilla,Distrito Bellavista - Jardines de Hércules, Casa o chalet,1,1,0,0,1,0,0,602.803738317757,1,0
129000,137,3,2,Sanlúcar la Mayor,Calle Concejal Jiménez Becerril,Dúplex,0,1,0,0,1,0,0,941.6058394160584,0,0
128540,111,2,2,Guillena,Desconocido,Piso,0,1,1,1,1,1,0,1158.018018018018,0,0
128500,100,3,1,Dos Hermanas,Distrito Centro - Doña Mercedes,Dúplex,1,0,0,1,0,0,0,1285.0,0,0
128470,115,4,2,Mairena del Aljarafe,Distrito Nuevo Bulevar, Chalet adosado,0,0,1,1,1,0,0,1117.1304347826087,0,0
128200,140,3,2,Dos Hermanas,Distrito Centro - Doña Mercedes, Chalet adosado,0,0,0,1,0,0,0,915.7142857142857,0,0
128200,140,3,2,Dos Hermanas,Distrito Centro - Doña Mercedes, Chalet adosado,0,0,0,0,0,0,0,915.7142857142857,0,0
128200,140,3,2,Dos Hermanas,Distrito Centro - Doña Mercedes, Chalet adosado,0,0,0,0,0,0,0,915.7142857142857,0,0
128088,84,2,1,Mairena del Aljarafe,Distrito Nuevo Bulevar,Piso,0,1,1,0,1,1,0,1524.857142857143,0,0
128050,120,3,2,Dos Hermanas,Distrito Centro - Doña Mercedes, Casa o chalet independiente,0,0,0,0,0,0,0,1067.0833333333333,0,0
128000,74,3,1,Tomares,Distrito Santa Eufemia,Piso,1,1,0,0,0,1,0,1729.7297297297298,0,0
128000,90,3,2,Dos Hermanas,Distrito El Arenal - La Pólvora,Piso,0,1,1,0,1,1,0,1422.2222222222222,0,0
128000,140,4,2,Olivares,"Avenida Conde Duque de Olivares, 31", Chalet adosado,1,0,0,0,1,0,0,914.2857142857143,0,0
128000,99,2,2,Tomares,Distrito Centro,Piso,0,0,0,0,0,1,0,1292.9292929292928,0,1
128000,120,4,2,Sevilla,Distrito Bellavista - Jardines de Hércules,Piso,1,0,0,0,0,1,1,1066.6666666666667,0,0
128000,90,3,2,Dos Hermanas,Distrito Centro - Doña Mercedes,Piso,0,1,0,0,1,1,0,1422.2222222222222,0,0
128000,159,6,4,Carrion de los Céspedes,Urb. El Rocío, Chalet adosado,0,1,0,1,1,0,0,805.0314465408806,0,0
128000,75,2,1,Dos Hermanas,Distrito El Arenal - La Pólvora,Piso,0,0,0,0,0,0,0,1706.6666666666667,0,0
128000,86,2,1,Sanlúcar la Mayor,"Calle Martinetes, 7 Piso 11",Piso,0,0,1,0,0,1,1,1488.3720930232557,0,0
128000,90,3,2,Dos Hermanas,Distrito Vista Azul - Consolación,Dúplex,0,1,0,0,0,1,0,1422.2222222222222,0,0
128000,116,4,2,Sevilla,Distrito Bellavista - Jardines de Hércules,Piso,0,0,0,1,0,1,0,1103.448275862069,0,0
128000,135,3,2,Dos Hermanas,Distrito Centro - Doña Mercedes, Chalet adosado,0,1,0,1,1,0,0,948.1481481481482,0,0
128000,84,1,1,Dos Hermanas,Distrito Arco norte - Avda España,Piso,0,0,0,0,0,1,0,1523.8095238095239,0,0
127800,85,3,2,Dos Hermanas,Distrito Arco norte - Avda España,Piso,0,0,0,0,0,1,0,1503.5294117647059,0,0
127550,102,3,2,Espartinas,Distrito Ramal de Espartinas, Casa o chalet,0,0,1,1,1,0,0,1250.4901960784314,1,0
127500,77,2,1,Dos Hermanas,Distrito Centro - Doña Mercedes,Piso,0,1,0,0,1,1,1,1655.844155844156,0,0
127500,180,3,2,Olivares,Desconocido, Chalet pareado,0,1,0,0,1,0,0,708.3333333333334,0,0
127500,80,2,1,Dos Hermanas,Distrito Centro - Doña Mercedes,Piso,0,1,0,0,0,1,0,1593.75,0,0
127500,170,3,2,Albaida del Aljarafe,Desconocido, Chalet pareado,0,1,1,0,0,0,1,750.0,0,0
127400,103,3,2,Dos Hermanas,Distrito Arco norte - Avda España,Piso,0,1,0,0,1,1,0,1236.893203883495,0,0
127260,137,3,1,Olivares,Desconocido, Chalet adosado,0,1,0,0,1,0,0,928.9051094890511,1,0
127260,100,4,3,Espartinas,Distrito Zona Colegio Europa, Chalet adosado,0,0,0,0,1,0,0,1272.6,0,0
127200,150,5,3,Huévar,Desconocido, Casa o chalet,0,0,0,0,0,0,0,848.0,0,0
127000,210,4,2,Espartinas,Distrito Espartinas Pueblo, Chalet pareado,0,1,0,0,0,0,1,604.7619047619048,0,0
127000,550,3,1,Castilblanco de los Arroyos,Urb. La Colina, Casa o chalet independiente,0,0,1,0,0,0,1,230.9090909090909,0,0
127000,100,3,2,Albaida del Aljarafe,"Calle Rafael Alberti, 51", Chalet pareado,0,1,0,0,1,0,1,1270.0,0,0
127000,75,2,1,Dos Hermanas,Distrito Centro - Doña Mercedes,Piso,0,1,0,0,0,1,0,1693.3333333333333,0,0
127000,145,4,2,Guillena,"Calle San Isidro, 34", Chalet adosado,0,0,0,0,0,0,0,875.8620689655172,0,0
127000,109,3,2,San Juan de Aznalfarache,Distrito Barrio Alto, Chalet adosado,0,1,0,1,0,0,0,1165.1376146788991,0,0
127000,145,4,2,Guillena,Desconocido, Chalet adosado,0,0,0,1,0,0,0,875.8620689655172,0,0
126900,107,3,1,Dos Hermanas,Distrito Vista Azul - Consolación, Chalet pareado,0,0,0,0,1,0,0,1185.981308411215,0,0
126600,89,2,1,Dos Hermanas,Distrito Centro - Doña Mercedes,Piso,1,1,0,0,1,1,0,1422.4719101123596,0,0
126600,102,3,2,Dos Hermanas,Distrito Arco norte - Avda España,Piso,0,1,0,0,1,1,0,1241.1764705882354,0,0
126600,102,3,2,Dos Hermanas,Distrito Arco norte - Avda España,Piso,0,1,0,0,1,1,0,1241.1764705882354,0,0
126600,74,0,1,Dos Hermanas,Distrito Centro - Doña Mercedes,Estudio,0,1,0,0,1,1,0,1710.8108108108108,0,0
126600,75,2,1,Dos Hermanas,Distrito Centro - Doña Mercedes,Piso,0,1,0,0,1,1,0,1688.0,0,0
126500,180,3,2,Dos Hermanas,Distrito Centro - Doña Mercedes, Finca rústica,0,0,0,0,0,0,0,702.7777777777778,0,0
126400,262,3,2,Carrion de los Céspedes,Calle miguel de cervantes, Casa o chalet,0,1,0,0,0,0,0,482.44274809160305,0,0
126250,90,4,2,Olivares,Urb. Conde Duque, Chalet adosado,0,1,1,1,0,0,1,1402.7777777777778,0,0
126000,555,3,2,Aznalcollar,"Calle Pantano, 16", Casa o chalet independiente,0,1,0,1,1,0,0,227.02702702702703,0,0
126000,106,3,1,Guillena,Desconocido,Piso,0,0,0,1,0,1,0,1188.6792452830189,0,0
126000,147,4,2,Olivares,Desconocido, Chalet adosado,0,1,0,1,1,0,1,857.1428571428571,0,0
126000,105,4,2,Dos Hermanas,Distrito Centro - Doña Mercedes,Piso,0,0,0,0,0,0,0,1200.0,0,0
126000,105,4,2,Dos Hermanas,Distrito Centro - Doña Mercedes,Piso,0,0,0,0,0,1,0,1200.0,1,0
126000,95,3,1,Dos Hermanas,Distrito Centro - Doña Mercedes,Piso,0,0,0,1,1,0,0,1326.3157894736842,0,0
126000,78,2,1,Dos Hermanas,Distrito La Motilla - Fuente del Rey,Piso,0,0,1,0,0,1,1,1615.3846153846155,0,0
126000,124,3,2,Guillena,"Calle Puerto Rico, 17", Chalet adosado,0,0,0,0,1,0,0,1016.1290322580645,0,0
126000,313,5,2,El Ronquillo,Plaza España s/n, Casa o chalet independiente,1,1,1,1,1,0,1,402.555910543131,0,0
126000,87,3,1,Dos Hermanas,Distrito Arco norte - Avda España,Piso,0,1,1,1,1,1,1,1448.2758620689656,0,0
126000,132,3,2,San Juan de Aznalfarache,Distrito Barrio Alto,Piso,0,0,0,1,0,1,0,954.5454545454545,0,0
126000,128,4,1,San Juan de Aznalfarache,Distrito Barrio Alto, Chalet adosado,0,0,0,0,0,0,0,984.375,0,0
126000,80,3,2,Mairena del Aljarafe,Distrito Simon Verde,Piso,0,1,0,0,0,1,0,1575.0,0,0
125000,133,4,3,Gerena,Urb. Jardines de Gerena, Chalet adosado,0,1,0,1,1,0,0,939.8496240601504,0,0
125000,100,4,2,Dos Hermanas,Distrito Vista Azul - Consolación,Piso,0,0,0,1,0,1,0,1250.0,0,0
125000,106,2,2,Sanlúcar la Mayor,"Calle Teniente Morillo, 14",Dúplex,1,1,0,1,1,1,0,1179.245283018868,0,0
125000,125,4,2,Dos Hermanas,Distrito La Hacienda - Nueva Andalucía,Piso,0,1,1,1,0,1,1,1000.0,0,0
125000,90,3,2,Sevilla,Distrito Bellavista - Jardines de Hércules,Piso,0,0,0,0,0,1,0,1388.888888888889,0,0
125000,100,2,1,Sevilla,Distrito Bellavista - Jardines de Hércules,Dúplex,0,0,0,1,0,0,0,1250.0,0,0
125000,353,3,2,El Pedroso,"Calle San Antonio, 10", Casa de pueblo,0,0,0,0,1,0,0,354.10764872521247,0,0
125000,112,4,2,Mairena del Aljarafe,Distrito Ciudad Aljarafe,Piso,0,0,0,1,1,1,0,1116.0714285714287,0,0
125000,500,6,1,El Pedroso,"Calle Nueva, 7", Casa de pueblo,1,1,0,1,1,0,0,250.0,1,0
125000,155,5,2,Dos Hermanas,Distrito Centro - Doña Mercedes, Chalet adosado,0,1,0,0,1,0,0,806.4516129032259,0,0
125000,130,4,2,Dos Hermanas,Distrito La Hacienda - Nueva Andalucía, Chalet adosado,0,1,0,1,1,0,0,961.5384615384615,0,0
125000,96,3,2,Guillena,"Calle Francisco Pizarro, 6",Piso,0,0,0,1,0,0,0,1302.0833333333333,0,0
125000,114,3,1,Tomares,Distrito Las Almenas, Chalet adosado,0,0,0,0,0,0,0,1096.4912280701753,0,0
125000,186,5,2,San Juan de Aznalfarache,Distrito Barrio Alto,Piso,1,0,0,1,0,0,0,672.0430107526881,0,0
125000,216,5,3,Las Navas de la Concepcion,"Calle prim, 5", Casa de pueblo,0,0,0,1,1,0,0,578.7037037037037,0,0
125000,160,3,2,Dos Hermanas,Distrito El Arenal - La Pólvora, Chalet adosado,0,0,0,0,1,0,0,781.25,1,0
125000,200,3,2,El Real de la Jara,Urb. Encina Real, Chalet pareado,0,1,0,0,1,0,1,625.0,0,0
125000,100,4,2,Gerena,Desconocido, Chalet adosado,0,1,0,1,1,0,0,1250.0,0,0
125000,90,4,2,San Juan de Aznalfarache,Distrito Barrio Alto,Piso,0,0,0,1,0,1,0,1388.888888888889,0,0
125000,103,3,2,Sanlúcar la Mayor,"C/Salesianas, 4",Ático,0,0,0,1,1,0,1,1213.5922330097087,0,0
125000,190,3,2,Espartinas,Distrito Ramal de Espartinas, Casa o chalet,0,0,1,0,0,0,1,657.8947368421053,0,0
125000,73,2,2,Sevilla,Distrito Bellavista - Jardines de Hércules,Piso,0,0,0,0,0,0,0,1712.3287671232877,0,0
125000,120,4,2,Guillena,Desconocido, Chalet adosado,0,1,0,0,1,0,0,1041.6666666666667,0,0
125000,110,4,2,San Juan de Aznalfarache,Distrito Barrio Alto,Piso,0,0,0,1,1,1,0,1136.3636363636363,0,0
125000,90,3,2,Dos Hermanas,Distrito Centro - Doña Mercedes,Piso,0,0,0,1,1,1,0,1388.888888888889,0,0
125000,126,0,0,Tomares,Distrito Centro, Casa o chalet independiente,0,0,0,0,0,0,0,992.063492063492,1,0
125000,60,2,2,Dos Hermanas,Distrito Vista Azul - Consolación, Casa o chalet independiente,0,1,0,0,0,0,0,2083.3333333333335,0,0
125000,100,4,1,Dos Hermanas,Distrito Centro - Doña Mercedes,Dúplex,0,0,0,1,0,1,1,1250.0,0,0
125000,147,3,1,El Garrobo,"Barrio Sierralagos Urb, 2", Casa o chalet independiente,0,0,1,1,0,0,1,850.3401360544218,0,0
125000,150,3,2,Dos Hermanas,Distrito Centro - Doña Mercedes, Chalet adosado,0,1,0,1,1,0,0,833.3333333333334,0,0
125000,157,3,3,El Real de la Jara,Urb. valverde, Chalet adosado,0,1,0,0,0,0,0,796.1783439490446,0,0
125000,720,2,2,Dos Hermanas,Distrito Vista Azul - Consolación, Casa o chalet independiente,0,0,1,0,0,0,1,173.61111111111111,1,0
125000,91,3,1,Dos Hermanas,Distrito Centro - Doña Mercedes,Piso,0,0,0,0,0,1,0,1373.6263736263736,0,0
125000,700,3,1,Guillena,Desconocido, Chalet pareado,0,0,0,1,1,0,1,178.57142857142858,0,0
125000,150,3,2,El Castillo de las Guardas,"Barriada la Cantina, 2", Chalet adosado,0,0,0,1,1,0,1,833.3333333333334,0,0
125000,90,2,2,Dos Hermanas,Distrito El Arenal - La Pólvora,Piso,1,0,0,0,0,1,0,1388.888888888889,0,0
125000,120,3,3,Gerena,Urb. Jardines de Gerena, Chalet adosado,0,1,0,1,0,0,0,1041.6666666666667,0,0
125000,400,4,2,Huévar,Urb. San Jose, Casa o chalet independiente,0,0,1,0,1,0,1,312.5,0,0
125000,90,3,3,Huévar,Urb. guadial, Chalet pareado,0,1,1,1,0,0,1,1388.888888888889,0,0
125000,80,2,2,Dos Hermanas,Distrito Arco norte - Avda España,Piso,0,1,0,0,1,1,0,1562.5,0,0
125000,94,4,2,Dos Hermanas,Distrito Arco norte - Avda España,Piso,1,1,0,0,1,1,0,1329.787234042553,0,0
125000,130,3,2,Paradas,"Calle Dolores Ibárruri, 322", Casa o chalet independiente,0,1,1,1,0,0,1,961.5384615384615,0,0
125000,90,3,2,Dos Hermanas,Distrito El Arenal - La Pólvora,Piso,0,1,0,0,0,1,0,1388.888888888889,0,0
125000,200,3,2,Dos Hermanas,Distrito Vista Azul - Consolación, Casa de pueblo,0,1,0,0,0,0,0,625.0,0,0
125000,213,3,2,Pilas,"Calle Federico García Lorca, 54",Piso,0,0,0,1,0,0,0,586.8544600938967,0,0
125000,700,3,2,El Castillo de las Guardas,Desconocido, Casa o chalet independiente,0,1,1,1,1,0,1,178.57142857142858,0,0
125000,78,3,2,Sevilla,Distrito Bellavista - Jardines de Hércules,Piso,0,0,0,0,0,1,0,1602.5641025641025,0,1
125000,78,3,2,Sevilla,Distrito Bellavista - Jardines de Hércules,Piso,0,0,0,0,0,1,0,1602.5641025641025,0,1
125000,102,2,2,Dos Hermanas,Distrito Centro - Doña Mercedes,Dúplex,0,0,0,0,0,0,0,1225.4901960784314,0,0
125000,90,3,2,Sevilla,Distrito Bellavista - Jardines de Hércules,Piso,0,0,0,0,0,1,0,1388.888888888889,0,0
125000,153,4,3,El Real de la Jara,Urb. Valverde, Chalet pareado,0,0,1,0,0,0,1,816.9934640522875,0,0
125000,85,3,2,Dos Hermanas,Distrito Centro - Doña Mercedes,Piso,0,1,0,0,0,1,0,1470.5882352941176,0,0
125000,114,3,2,Dos Hermanas,Distrito El Arenal - La Pólvora,Piso,0,0,0,0,0,1,0,1096.4912280701753,0,0
125000,75,3,2,Cazalla de la Sierra,"Calle de Antonio Merchan, 2",Piso,0,0,0,0,0,1,0,1666.6666666666667,0,0
125000,183,4,2,Carrion de los Céspedes,Calle Antonio Herrera, Casa o chalet,0,0,0,0,1,0,0,683.0601092896175,0,0
125000,300,4,3,El Real de la Jara,"Doctor Marañon, 11", Casa o chalet independiente,0,0,0,1,1,0,0,416.6666666666667,0,0
125000,90,3,1,Sevilla,Distrito Bellavista - Jardines de Hércules,Piso,0,0,0,0,0,1,0,1388.888888888889,0,0
125000,176,3,2,Pilas,"Calle Vicente Aleixandre, 10", Chalet adosado,0,1,0,0,0,0,0,710.2272727272727,0,0
125000,143,3,2,Espartinas,Distrito Zona Colegio Europa, Casa o chalet,0,0,0,0,0,0,0,874.1258741258741,0,0
125000,650,4,2,El Castillo de las Guardas,Urb. Sierra Lagos, Casa o chalet independiente,0,1,1,1,0,0,1,192.30769230769232,0,0
125000,74,2,1,Dos Hermanas,Distrito El Arenal - La Pólvora,Piso,1,0,0,1,0,1,0,1689.1891891891892,1,0
125000,118,2,2,Cazalla de la Sierra,"Paseo del Carmen, 4",Dúplex,0,0,1,0,0,1,0,1059.322033898305,0,0
125000,110,4,2,Dos Hermanas,Distrito Centro - Doña Mercedes,Piso,1,1,1,0,1,1,1,1136.3636363636363,0,0
125000,585,3,1,Castilblanco de los Arroyos,Calle Sevilla, Casa o chalet independiente,0,1,1,1,1,0,1,213.67521367521368,0,0
125000,180,3,2,Huévar,Desconocido, Chalet adosado,0,0,1,1,0,0,1,694.4444444444445,0,0
125000,190,3,2,Pilas,"Avenida Portugal, 71", Casa o chalet independiente,1,1,0,1,1,0,0,657.8947368421053,0,0
125000,120,4,3,Castilblanco de los Arroyos,"Calle Valdes Leal, 8",Piso,1,0,0,1,0,0,0,1041.6666666666667,0,0
124990,84,3,2,San Juan de Aznalfarache,Distrito Barrio Alto,Piso,0,1,1,0,1,1,1,1487.9761904761904,0,0
124990,84,3,2,San Juan de Aznalfarache,Distrito Barrio Alto,Piso,0,1,1,0,1,1,1,1487.9761904761904,0,0
124900,200,4,3,Sanlúcar la Mayor,Calle Gloria, Casa o chalet,0,0,0,1,1,0,0,624.5,0,0
124500,110,3,2,Guillena,"Calle Volga, 4",Dúplex,1,1,0,1,1,1,0,1131.8181818181818,0,0
124300,180,3,3,Huévar,Desconocido, Chalet adosado,1,1,0,1,1,0,1,690.5555555555555,0,0
124000,110,3,2,Paradas,"Calle Poeta Manuel Nuñez, 456", Casa o chalet independiente,1,1,1,1,0,0,1,1127.2727272727273,0,0
124000,120,3,2,Dos Hermanas,Distrito Centro - Doña Mercedes,Dúplex,1,1,0,1,1,1,0,1033.3333333333333,0,0
124000,130,3,2,Dos Hermanas,Distrito Centro - Doña Mercedes, Chalet adosado,0,1,0,1,1,0,0,953.8461538461538,0,0
124000,110,3,2,Dos Hermanas,Distrito Centro - Doña Mercedes,Dúplex,0,1,0,1,1,1,0,1127.2727272727273,0,0
124000,128,4,1,Espartinas,Distrito Espartinas Pueblo, Chalet adosado,0,0,0,1,1,0,0,968.75,0,0
124000,190,3,1,Espartinas,Distrito Espartinas Pueblo, Casa de pueblo,0,0,0,1,0,0,1,652.6315789473684,0,0
124000,110,3,2,Dos Hermanas,Distrito Centro - Doña Mercedes,Dúplex,0,1,0,1,1,1,0,1127.2727272727273,0,0
124000,120,2,1,Dos Hermanas,Distrito Centro - Doña Mercedes,Dúplex,0,0,0,0,0,1,0,1033.3333333333333,0,0
123950,128,3,2,Espartinas,Distrito Espartinas Pueblo, Casa o chalet,1,0,0,0,1,0,0,968.359375,0,0
123600,100,3,2,Sanlúcar la Mayor,Desconocido,Piso,0,0,0,0,0,0,0,1236.0,0,0
123000,140,4,3,El Pedroso,Urb. Residencial Puerta del Pedroso, Chalet adosado,1,1,0,1,1,0,0,878.5714285714286,0,0
123000,85,2,1,Dos Hermanas,Distrito El Arenal - La Pólvora,Piso,1,0,0,1,0,1,0,1447.0588235294117,0,0
123000,87,2,1,San Juan de Aznalfarache,Distrito Barrio Alto,Piso,0,1,0,1,0,1,0,1413.7931034482758,0,0
123000,61,2,1,Sanlúcar la Mayor,"Calle Guadiamar, 16",Piso,0,1,1,0,1,1,0,2016.3934426229507,0,0
123000,111,2,1,Dos Hermanas,Distrito Centro - Doña Mercedes,Dúplex,1,0,0,1,0,1,0,1108.1081081081081,0,0
123000,275,3,2,Cazalla de la Sierra,Cazalla de la sierra, Casa de pueblo,0,1,0,1,1,0,0,447.27272727272725,0,0
123000,100,3,2,Dos Hermanas,Distrito Vista Azul - Consolación,Dúplex,0,1,0,0,1,0,0,1230.0,0,0
123000,135,4,3,El Pedroso,Desconocido, Chalet adosado,0,1,0,1,0,0,0,911.1111111111111,0,0
123000,90,3,2,Dos Hermanas,Distrito Arco norte - Avda España,Piso,0,1,0,0,1,1,1,1366.6666666666667,0,0
123000,110,3,2,Paradas,"Calle Ermita, 432", Casa o chalet independiente,1,0,1,1,0,0,0,1118.1818181818182,0,0
122950,225,6,2,Mairena del Aljarafe,Distrito Lepanto, Chalet pareado,0,1,0,0,1,0,0,546.4444444444445,1,0
122500,129,4,2,Pilas,Calle Pinar del Rey, Casa o chalet,0,0,1,0,0,0,0,949.6124031007752,0,0
122000,110,3,2,Dos Hermanas,Distrito Centro - Doña Mercedes,Dúplex,1,1,0,1,1,1,0,1109.090909090909,0,0
122000,56,1,1,Mairena del Aljarafe,Distrito Ciudad Expo,Piso,0,0,1,1,1,1,1,2178.5714285714284,0,0
122000,80,2,2,Mairena del Aljarafe,Distrito Simon Verde,Piso,0,1,0,0,1,1,1,1525.0,0,0
122000,110,2,2,Dos Hermanas,Distrito Centro - Doña Mercedes,Dúplex,0,1,0,1,1,1,0,1109.090909090909,0,0
122000,110,3,2,Paradas,"Calle San Albino, 466", Casa o chalet independiente,1,1,1,1,0,0,0,1109.090909090909,0,0
122000,105,3,2,Dos Hermanas,Distrito Vista Azul - Consolación,Piso,0,1,0,0,0,1,0,1161.904761904762,0,0
121100,128,2,2,Guillena,Urb. 67872-0003,Piso,0,1,1,0,0,1,0,946.09375,0,0
121000,85,3,2,Dos Hermanas,Distrito Arco norte - Avda España,Piso,0,1,1,1,1,1,1,1423.5294117647059,0,0
121000,180,4,2,Dos Hermanas,Distrito Centro - Doña Mercedes, Casa o chalet,0,0,0,1,1,0,0,672.2222222222222,1,0
121000,93,3,2,El Pedroso,Calle San Bruno, Chalet adosado,0,1,0,0,1,0,0,1301.0752688172042,0,0
121000,582,3,2,Castilblanco de los Arroyos,Urb. La Colina, Casa o chalet independiente,1,1,1,1,1,0,1,207.9037800687285,0,0
121000,180,4,2,Dos Hermanas,Distrito Centro - Doña Mercedes, Finca rústica,0,0,0,0,0,0,0,672.2222222222222,0,0
